ResponseId,LanguageHaveWorkedWith
464,C#;C++;HTML/CSS;JavaScript;SQL;TypeScript
465,C;Python
466,Java;Python
467,C;C#;C++
468,HTML/CSS;JavaScript;SQL;TypeScript
469,Fortran;HTML/CSS;JavaScript;Python;SQL;TypeScript
470,Bash/Shell (all shells);Java;SQL
471,Bash/Shell (all shells);HTML/CSS;Java;TypeScript
472,HTML/CSS;JavaScript;Python;TypeScript
473,Go;HTML/CSS;Java;JavaScript;SQL;TypeScript
474,NA
475,Bash/Shell (all shells);Go;HTML/CSS;JavaScript;Python
476,Assembly;C;C#;C++;Haskell
477,GDScript;MATLAB;Python
478,C;C++;Perl;SQL
479,C;C#;C++;Python
480,Java
481,C#;HTML/CSS;Java;JavaScript;Kotlin;Lua;PHP;SQL
482,Bash/Shell (all shells);C;C++;Haskell;HTML/CSS;JavaScript;Kotlin;Python;SQL;TypeScript
483,Bash/Shell (all shells);C;C++;HTML/CSS;JavaScript;Python;Rust;TypeScript
484,HTML/CSS;JavaScript;SQL;TypeScript
485,HTML/CSS;JavaScript;TypeScript
486,Bash/Shell (all shells);Java;JavaScript;TypeScript
487,HTML/CSS;Python
488,HTML/CSS;JavaScript
489,HTML/CSS;JavaScript;Python;TypeScript
490,Bash/Shell (all shells);Go;HTML/CSS;JavaScript;TypeScript
491,HTML/CSS;JavaScript;PHP
492,HTML/CSS;JavaScript;PHP;TypeScript
493,HTML/CSS;Java;JavaScript;SQL;TypeScript
494,JavaScript;TypeScript
495,Bash/Shell (all shells);Go;HTML/CSS;Java;JavaScript;Perl;Python;SQL
496,Java;Kotlin
497,Assembly;Bash/Shell (all shells);C;C++;Go;HTML/CSS;Java;JavaScript;Julia;Lua;Python
498,Python;SQL
499,C#;HTML/CSS;JavaScript;SQL
500,C#;GDScript;HTML/CSS;JavaScript;Lua;PowerShell
501,Bash/Shell (all shells);C#;Java;JavaScript;Lua;Objective-C;PHP
502,C#;JavaScript;MATLAB
503,C#
504,Bash/Shell (all shells);Objective-C;Rust;Swift
505,Bash/Shell (all shells);C
506,Bash/Shell (all shells);HTML/CSS;Java;JavaScript;Kotlin;Perl;PHP;Python;Ruby;SQL;TypeScript;VBA
507,HTML/CSS;JavaScript;Perl;PHP;SQL
508,JavaScript;Python;SQL;TypeScript
509,C#;HTML/CSS;SQL;TypeScript
510,Ada;C++;JavaScript;MATLAB;Python;TypeScript
511,Bash/Shell (all shells);C#;HTML/CSS;Java;JavaScript;Python;SQL;TypeScript
512,Clojure;Rust
513,C++;HTML/CSS;Java;JavaScript;Python;TypeScript
514,HTML/CSS;JavaScript;PHP;SQL
515,Bash/Shell (all shells);HTML/CSS;JavaScript;PHP;Ruby;SQL;TypeScript
516,Ada;Apex;Assembly;Bash/Shell (all shells);C++;Dart;HTML/CSS;Java;JavaScript;Objective-C
517,Bash/Shell (all shells);C;C++;Python
518,C#
519,MATLAB;Python;R
520,Bash/Shell (all shells);C;C#;C++;Python;Rust;SQL
521,C#;SQL;Swift
522,Bash/Shell (all shells);C;JavaScript;Perl;PHP;Python;SQL
523,Go;JavaScript;PHP;PowerShell;Python;Ruby;SQL
524,JavaScript;TypeScript
525,Delphi;HTML/CSS;JavaScript;PHP;SQL
526,Bash/Shell (all shells);C#;C++;PowerShell
527,Assembly;Bash/Shell (all shells);C;C#;C++;F#;Go;HTML/CSS;JavaScript;PHP;PowerShell;Python;Ruby;Rust;SQL;TypeScript;VBA;Visual Basic (.Net)
528,Go;Groovy;HTML/CSS;Java;JavaScript;Kotlin;Python;Ruby;SQL;Swift;TypeScript
529,C#;HTML/CSS;JavaScript;PowerShell;SQL
530,C#;HTML/CSS;PowerShell;SQL;TypeScript
531,C#;HTML/CSS;JavaScript;PowerShell;Python;Rust;SQL;TypeScript
532,C;C++;Objective-C;PHP
533,C#;HTML/CSS;JavaScript;PHP;SQL;TypeScript
534,HTML/CSS;JavaScript;Kotlin;Python;SQL;TypeScript
535,C#;JavaScript
536,Bash/Shell (all shells);C#;HTML/CSS;JavaScript;PowerShell;SQL
537,Bash/Shell (all shells);C++;HTML/CSS;JavaScript;PHP;TypeScript
538,Assembly;Bash/Shell (all shells);C;C++;Go;HTML/CSS;JavaScript;Python;TypeScript
539,Bash/Shell (all shells);Python
540,Bash/Shell (all shells);C;JavaScript;Lua;Perl;PHP;Python;Ruby;SQL
541,Bash/Shell (all shells);Java;Python;Ruby;Scala;SQL
542,C;C#;C++;HTML/CSS;JavaScript;Python;SQL;Zig
543,C#;C++;Python;SQL;TypeScript
544,Bash/Shell (all shells);C++;Python
545,Bash/Shell (all shells);C;C#;Clojure;GDScript;HTML/CSS;Java;JavaScript;Kotlin;Lua;Python;Rust;TypeScript
546,Go;JavaScript;Python;Rust;SQL;TypeScript
547,Bash/Shell (all shells);Fortran;Python
548,Go;HTML/CSS;Java;JavaScript;Python;SQL;TypeScript
549,HTML/CSS;Java;JavaScript;Python;SQL;TypeScript
550,Bash/Shell (all shells);Go;HTML/CSS;JavaScript;PowerShell;Python;Ruby;Rust
551,Bash/Shell (all shells);C;C++;Python;TypeScript
552,Bash/Shell (all shells);HTML/CSS;JavaScript;PHP;SQL
553,Bash/Shell (all shells);C#;JavaScript;PowerShell;SQL;Visual Basic (.Net)
554,C#;C++;Lua;PowerShell;SQL
555,C;C++;JavaScript;Python;Zephyr
556,C++;Lua;MicroPython;Python;Rust;TypeScript
557,Bash/Shell (all shells);HTML/CSS;JavaScript;Rust;SQL;TypeScript
558,Go;Java
559,HTML/CSS;Java;JavaScript;Python;SQL;TypeScript
560,Bash/Shell (all shells);Python
561,C#;C++;SQL
562,C;Haskell;HTML/CSS;Java;JavaScript;Prolog;Python;R;SQL;TypeScript
563,C;Go;HTML/CSS;JavaScript;Python;Scala;SQL
564,Bash/Shell (all shells);HTML/CSS;Java;JavaScript;TypeScript
565,C#;C++;HTML/CSS;Java;JavaScript;SQL;Swift;Visual Basic (.Net)
566,C#;HTML/CSS;PowerShell;Python;SQL;VBA;Visual Basic (.Net)
567,C#;HTML/CSS;JavaScript;SQL;TypeScript
568,Java;JavaScript
569,Bash/Shell (all shells);Go;Java;JavaScript;Lisp;Python;Rust;SQL;TypeScript
570,C#;HTML/CSS;JavaScript;SQL;TypeScript
571,Bash/Shell (all shells);HTML/CSS;Java;JavaScript;SQL;TypeScript
572,HTML/CSS;Ruby;Rust;SQL;TypeScript
573,C#;JavaScript;PowerShell;SQL;TypeScript
574,Bash/Shell (all shells);Go;HTML/CSS;PowerShell;Python;SQL
575,C;Dart;Delphi;SQL
576,Bash/Shell (all shells);C#;Go;Java;JavaScript;Python;Ruby;SQL;TypeScript
577,Bash/Shell (all shells);HTML/CSS;JavaScript;PHP
578,Bash/Shell (all shells);C;C++;Dart;HTML/CSS;JavaScript;Rust
579,C#;JavaScript
580,Bash/Shell (all shells);C;HTML/CSS;Java;JavaScript;Kotlin;Perl;Python;SQL
581,C#;HTML/CSS;JavaScript;SQL;TypeScript
582,C#;F#;HTML/CSS;JavaScript;Python;TypeScript
583,Bash/Shell (all shells);PHP;R;SQL
584,Bash/Shell (all shells);Java;Python;Scala;SQL
585,Java;TypeScript
586,R;SQL
587,Bash/Shell (all shells);C;Groovy;HTML/CSS;Java;JavaScript;Kotlin;Lua;PHP;Python;SQL;Swift;TypeScript
588,Bash/Shell (all shells);HTML/CSS;Java;JavaScript;Python;SQL;TypeScript
589,Bash/Shell (all shells);HTML/CSS;JavaScript;MicroPython;PowerShell;Python
590,Bash/Shell (all shells);C#;Clojure;Elixir;Erlang;Go;Haskell;HTML/CSS;JavaScript;Lisp;OCaml;Prolog;Rust;SQL;TypeScript
591,C#;Java;JavaScript;SQL;TypeScript
592,Bash/Shell (all shells);C;C++;Go;HTML/CSS;JavaScript;Python;TypeScript
593,C#;HTML/CSS;JavaScript;SQL;TypeScript
594,Python;R
595,C#;JavaScript;Python;Ruby;SQL;TypeScript
596,HTML/CSS;JavaScript;TypeScript
597,Assembly;Bash/Shell (all shells);C;Perl
598,Bash/Shell (all shells);C++;Python
599,Bash/Shell (all shells);Python;SQL
600,Bash/Shell (all shells);C#;Groovy;HTML/CSS;Java;JavaScript;Python;R;SQL
601,Dart;HTML/CSS;JavaScript;Kotlin;PHP;Python;SQL;TypeScript
602,C++;Java;PHP
603,C#;JavaScript;PHP;TypeScript
604,HTML/CSS;Java;JavaScript
605,Bash/Shell (all shells);SQL
606,HTML/CSS;JavaScript;Python;SQL;TypeScript
607,Go;Python;Ruby;Rust;SQL
608,Bash/Shell (all shells);C;HTML/CSS;JavaScript;PHP;SQL;TypeScript
609,Assembly;Bash/Shell (all shells);C#;GDScript;HTML/CSS;JavaScript;Lua;PowerShell;Python;SQL
610,Bash/Shell (all shells);C;Dart;Go;HTML/CSS;Java;JavaScript;Kotlin;PHP;PowerShell;Python;Scala;SQL;TypeScript
611,Bash/Shell (all shells);Python;SQL
612,C#;HTML/CSS;JavaScript;PHP;Python
613,Bash/Shell (all shells);HTML/CSS;JavaScript;Python;SQL
614,C;C#;C++;HTML/CSS;Java;JavaScript;MicroPython;PHP;Python;SQL
615,Assembly;C;C++
616,Bash/Shell (all shells);C;C++;MATLAB;Perl;Python
617,HTML/CSS;JavaScript;R;VBA
618,Bash/Shell (all shells);Python
619,C#;PowerShell
620,C;C#;C++;Dart;GDScript;HTML/CSS;Java;JavaScript;Kotlin;PHP;SQL;Swift;TypeScript;Visual Basic (.Net)
621,Bash/Shell (all shells);Go;JavaScript;Python;SQL
622,Bash/Shell (all shells);C;C++;Lisp;Python
623,C#;HTML/CSS;JavaScript;Python
624,Bash/Shell (all shells);Go;Python
625,Apex;Python;SQL
626,Dart;Haskell;Java;Kotlin;Python;R
627,C++;HTML/CSS;SQL
628,Dart;HTML/CSS;JavaScript
629,HTML/CSS;JavaScript;TypeScript
630,Bash/Shell (all shells);HTML/CSS;JavaScript;Ruby;SQL;TypeScript
631,Assembly;Bash/Shell (all shells);C;C++;Java;JavaScript;Python;Rust
632,HTML/CSS;Java;JavaScript;TypeScript
633,Bash/Shell (all shells);C++;Julia;Python;Rust
634,C++;HTML/CSS;JavaScript;Python
635,Bash/Shell (all shells);C;C++;Go;Java;Python;Rust;SQL
636,HTML/CSS;Java;JavaScript;Python
637,C;C#;C++;JavaScript;Objective-C;PowerShell;Python;Scala;Swift;TypeScript
638,Bash/Shell (all shells);C;C++;HTML/CSS;Java;JavaScript;PowerShell;Python;SQL
639,Bash/Shell (all shells);C;C#;C++;Dart;HTML/CSS;Java;JavaScript;PHP;Python;SQL;TypeScript
640,Bash/Shell (all shells);C;HTML/CSS;JavaScript;PHP;Python
641,Bash/Shell (all shells);C#;HTML/CSS;PowerShell;TypeScript
642,C#;HTML/CSS;JavaScript;PowerShell;SQL;TypeScript
643,F#;SQL
644,C;HTML/CSS;Java;JavaScript;PHP;SQL
645,C#;JavaScript;SQL;TypeScript
646,Bash/Shell (all shells);C#;Dart;Delphi;Fortran;HTML/CSS;PowerShell;SQL;VBA
647,Bash/Shell (all shells);Java;JavaScript;PHP;SQL;TypeScript
648,C;Erlang;Fortran;Python;SQL
649,Python;Rust
650,C#;Java;JavaScript;Python;SQL;TypeScript
651,Apex;HTML/CSS;Java;JavaScript;PHP;Python;SQL;TypeScript
652,Bash/Shell (all shells);C;PHP;SQL
653,Bash/Shell (all shells);C#;HTML/CSS;JavaScript;Lua;Nim;PHP;Rust;SQL;TypeScript
654,Bash/Shell (all shells);JavaScript;Python
655,Bash/Shell (all shells);C#;HTML/CSS;JavaScript;Lua;PowerShell;Python;Rust
656,Delphi;SQL
657,C#;HTML/CSS;SQL
658,Groovy;HTML/CSS;Java;JavaScript;PHP;Python;SQL;TypeScript
659,Kotlin
660,Bash/Shell (all shells);C#;HTML/CSS;JavaScript;Python;SQL;TypeScript
661,C#
662,JavaScript;Python;TypeScript
663,HTML/CSS;JavaScript;PHP;SQL
664,Bash/Shell (all shells);C;C++;Go;HTML/CSS;Java;JavaScript;Kotlin;PHP;Python;Rust;SQL;TypeScript
665,C;C#;C++;Go;Groovy;HTML/CSS;Java;JavaScript;Kotlin;Python;SQL
666,JavaScript;PHP;Python;SQL;TypeScript
667,NA
668,Groovy;HTML/CSS;Java;JavaScript;Kotlin;PowerShell;SQL;TypeScript;VBA
669,C#;C++;HTML/CSS;SQL
670,Dart;Go;HTML/CSS;JavaScript;Python;Rust;SQL
671,C++;HTML/CSS;Java;JavaScript;MATLAB;Python;SQL
672,C#;HTML/CSS;JavaScript;PowerShell;TypeScript
673,Python
674,Bash/Shell (all shells);C#;Go;HTML/CSS;Java;JavaScript;PHP;SQL;Swift;TypeScript;Visual Basic (.Net)
675,Bash/Shell (all shells);C#;JavaScript;Rust;SQL
676,Bash/Shell (all shells);C#;Go;HTML/CSS;Java;JavaScript;Kotlin;PowerShell;Rust;TypeScript
677,Go;HTML/CSS;JavaScript;SQL;TypeScript
678,JavaScript;Python;TypeScript
679,C++;Fortran;Python
680,Assembly;Cobol;JavaScript;PowerShell;Python;TypeScript
681,C#;HTML/CSS;JavaScript;SQL;TypeScript
682,Bash/Shell (all shells);C#;HTML/CSS;PowerShell;SQL;TypeScript
683,C#;C++;SQL
684,Python
685,MicroPython;Python
686,Java;JavaScript;TypeScript
687,Dart;Go;HTML/CSS;JavaScript;SQL;TypeScript
688,Bash/Shell (all shells);C;C#;Go;Java;JavaScript;PHP;PowerShell;Ruby;Rust;SQL;TypeScript
689,C#;Dart;HTML/CSS;SQL;Visual Basic (.Net)
690,Python
691,Bash/Shell (all shells);Java
692,Bash/Shell (all shells);C;Go;JavaScript;Python;Rust;SQL;TypeScript
693,Bash/Shell (all shells);C#;C++;Groovy;HTML/CSS;Java;JavaScript;MATLAB;PHP;PowerShell;Python;R;Ruby;SQL;Visual Basic (.Net)
694,Bash/Shell (all shells);Python;Swift
695,Bash/Shell (all shells);C#;HTML/CSS;JavaScript;SQL;VBA
696,Apex;C;Cobol;Ruby
697,C#;JavaScript
698,Bash/Shell (all shells);C++;Dart;Go;JavaScript;Lua;Python;Ruby;Rust;TypeScript
699,HTML/CSS;JavaScript;Python;SQL
700,Bash/Shell (all shells);Ruby;SQL
701,Bash/Shell (all shells);Go;HTML/CSS;JavaScript;Lua;SQL;TypeScript
702,C#;HTML/CSS;PowerShell;Python;Visual Basic (.Net)
703,Bash/Shell (all shells);Go;Python
704,Bash/Shell (all shells);HTML/CSS;JavaScript;Python;Ruby
705,C++;HTML/CSS;Java;JavaScript;MATLAB;PHP;SQL;Swift;TypeScript;Visual Basic (.Net)
706,Bash/Shell (all shells);C;C#;Python
707,HTML/CSS;JavaScript;PHP;SQL;TypeScript
708,Assembly;Bash/Shell (all shells);C++;Python;Rust;TypeScript
709,Groovy;HTML/CSS;Lua;Python;SQL
710,JavaScript;TypeScript
711,HTML/CSS;JavaScript;Python;SQL
712,C;HTML/CSS;JavaScript;Kotlin;Python;Swift;TypeScript
713,Bash/Shell (all shells);HTML/CSS;JavaScript;TypeScript
714,Bash/Shell (all shells);C;C++;HTML/CSS;JavaScript;Lua;Python;SQL;TypeScript
715,C#;JavaScript;PowerShell;SQL;TypeScript
716,Python
717,Bash/Shell (all shells);C++;Dart;HTML/CSS;PHP;Python;SQL
718,HTML/CSS;JavaScript;SQL;TypeScript
719,C;C++;Go;JavaScript;TypeScript
720,Delphi
721,C#;JavaScript;SQL
722,C++;Go;Python;Rust
723,Bash/Shell (all shells);Dart;Go;HTML/CSS;JavaScript;PHP;PowerShell;SQL;TypeScript
724,Java;Kotlin;PHP
725,C;OCaml
726,C#;Groovy;HTML/CSS;PowerShell
727,Kotlin;Swift;TypeScript
728,C#;C++;JavaScript;Julia;Python;Rust;TypeScript
729,HTML/CSS;JavaScript;PHP;SQL
730,C++;HTML/CSS;JavaScript;PHP;PowerShell;Python;SQL
731,Bash/Shell (all shells);Groovy;HTML/CSS;Java;JavaScript;Kotlin;Python;SQL;TypeScript
732,Bash/Shell (all shells);C;C#;C++;Delphi;Lua;Objective-C;Python;VBA;Zig
733,Java;JavaScript;Kotlin;TypeScript
734,Bash/Shell (all shells);HTML/CSS;JavaScript;PHP;TypeScript
735,C;Dart;HTML/CSS;JavaScript
736,Bash/Shell (all shells);C#;GDScript;Go;Haskell;HTML/CSS;Java;JavaScript;Julia;Nim;PHP;Python;R;Rust;SQL
737,Java;SQL
738,HTML/CSS;JavaScript;Python;SQL;TypeScript
739,PHP;PowerShell;SQL
740,Dart;Zig
741,Apex;C#;Go;Rust;SQL
742,C#;TypeScript
743,Assembly;Bash/Shell (all shells);C;C++;R;SQL
744,C#;PowerShell;Swift
745,Bash/Shell (all shells);HTML/CSS;JavaScript;Python;Rust;SQL;TypeScript
746,HTML/CSS;JavaScript;Python;SQL;VBA
747,HTML/CSS;JavaScript;Python
748,C#
749,Bash/Shell (all shells);Kotlin;Python;Scala;SQL
750,C#;Go;HTML/CSS;Java;JavaScript;SQL;TypeScript
751,Bash/Shell (all shells);Java;Kotlin;Python;SQL
752,Bash/Shell (all shells);C;C++;Go;HTML/CSS;JavaScript;Perl;Python;SQL
753,C;C#;C++;Java;Python;Rust
754,Bash/Shell (all shells);C#;C++;HTML/CSS;JavaScript;Lua;SQL;TypeScript
755,Assembly;C;C++;HTML/CSS;JavaScript;Python;R;TypeScript
756,Bash/Shell (all shells);C#;Go;Groovy;HTML/CSS;JavaScript;PowerShell;Python;SQL
757,Bash/Shell (all shells);C;C#;C++;HTML/CSS;Java;JavaScript;Perl;PHP;PowerShell;Python;SQL;VBA
758,Bash/Shell (all shells);C#;C++;F#;Go;Python;Rust
759,Assembly;Bash/Shell (all shells);C;C++;R
760,HTML/CSS;Java;JavaScript;Python;Rust;SQL;TypeScript
761,C#;SQL
762,C#;Go;HTML/CSS;Java;JavaScript;PowerShell;Python;TypeScript
763,Bash/Shell (all shells);C#;C++;HTML/CSS;Java;JavaScript;Python;R;SQL;TypeScript
764,Bash/Shell (all shells);Python
765,Bash/Shell (all shells);C;C++;Python
766,Bash/Shell (all shells);C;C#;C++;GDScript;Go;HTML/CSS;Java;JavaScript;Python
767,Bash/Shell (all shells);C++;HTML/CSS;JavaScript;PHP;PowerShell;Python;TypeScript
768,C;C++;Java
769,C#;Java
770,Bash/Shell (all shells);C#;HTML/CSS;JavaScript;Solidity;SQL
771,Bash/Shell (all shells);GDScript;PowerShell;Python;SQL
772,Bash/Shell (all shells);C;C#;C++;Dart;GDScript;Go;Groovy;HTML/CSS;Java;JavaScript;Lua;Objective-C;Rust;SQL;Swift;TypeScript;Zig
773,JavaScript
774,Bash/Shell (all shells);HTML/CSS;Java;JavaScript;Kotlin;Python;SQL;TypeScript
775,Bash/Shell (all shells);C#;Dart;HTML/CSS;Java;JavaScript;Kotlin;Objective-C;PHP;Python;SQL;Swift
776,Bash/Shell (all shells);C;C++;Java;JavaScript;MicroPython;Python
777,Bash/Shell (all shells);Java;SQL
778,Assembly;C;C#;C++;Java;JavaScript;Perl;PHP;Python;R;SQL;VBA;Visual Basic (.Net)
779,C#;JavaScript;SQL;TypeScript
780,C#;C++;JavaScript;PowerShell;Python;TypeScript
781,C#;GDScript;JavaScript;TypeScript
782,Bash/Shell (all shells);Go;HTML/CSS;JavaScript;Python;SQL;TypeScript
783,Assembly;C++;Go;Java;Objective-C;PHP;Python;Swift
784,Bash/Shell (all shells);C++;HTML/CSS;Java;JavaScript;Perl;PHP;PowerShell;Python;Ruby;SQL
785,HTML/CSS;JavaScript;PHP;TypeScript
786,Python
787,PHP
788,Bash/Shell (all shells);C#;HTML/CSS;Java;JavaScript;PHP;SQL;TypeScript
789,Bash/Shell (all shells);C++;Python
790,Bash/Shell (all shells);Go;HTML/CSS;JavaScript;Python;Ruby;Rust;SQL;TypeScript
791,Bash/Shell (all shells);C;C#;C++;GDScript;HTML/CSS;JavaScript;PHP;PowerShell;SQL
792,Bash/Shell (all shells);HTML/CSS;JavaScript;PHP;Python;SQL;TypeScript
793,C;C++;Python
794,Bash/Shell (all shells);C;C++;HTML/CSS;Java;JavaScript;Python;Swift;TypeScript
795,Bash/Shell (all shells);C#;Go;HTML/CSS;Java;JavaScript;PowerShell;TypeScript
796,Bash/Shell (all shells);Java
797,Go;HTML/CSS;JavaScript;Python
798,Java;Kotlin;PHP;Swift
799,Bash/Shell (all shells);HTML/CSS;JavaScript;PHP;SQL
800,C#;HTML/CSS;Python
801,C#;C++;HTML/CSS;Java;JavaScript;Lua;MicroPython;PowerShell;Python;SQL
802,Bash/Shell (all shells);C;C#;C++;HTML/CSS;Perl;PHP;PowerShell
803,Bash/Shell (all shells);Delphi;HTML/CSS;JavaScript;PHP;PowerShell;SQL
804,Bash/Shell (all shells);Go;Java;PowerShell;SQL
805,C;C#;C++;Delphi;HTML/CSS;Java;JavaScript;Objective-C;PHP;PowerShell;Python;SQL;TypeScript
806,Assembly;Bash/Shell (all shells);C;C++;Cobol;Go;Haskell;HTML/CSS;Java;JavaScript;MicroPython;Python;Rust;SQL
807,Bash/Shell (all shells);C;C++;Java;JavaScript
808,Bash/Shell (all shells);C#;HTML/CSS;JavaScript;MicroPython;PowerShell;Python;SQL;TypeScript;VBA;Visual Basic (.Net)
809,Haskell;TypeScript
810,HTML/CSS;JavaScript
811,C#;Fortran;Python;SQL
812,Bash/Shell (all shells);C;C++;Go;HTML/CSS;Java;JavaScript;Python;SQL;TypeScript
813,Go;Java;SQL
814,Bash/Shell (all shells);Go;HTML/CSS;JavaScript;PHP;TypeScript
815,C;JavaScript;Lua;Python;SQL
816,C#;Go;HTML/CSS;JavaScript;Lua;PHP;Python;TypeScript
817,HTML/CSS;Python;TypeScript
818,Bash/Shell (all shells);C;C++
819,R
820,C#;SQL;VBA
821,HTML/CSS;JavaScript;TypeScript
822,Bash/Shell (all shells);Go;Python;SQL
823,C#;HTML/CSS;SQL;VBA;Visual Basic (.Net)
824,Bash/Shell (all shells);C#;HTML/CSS;JavaScript;PowerShell;Python;SQL
825,C#;HTML/CSS;JavaScript;Kotlin;Objective-C;Swift;TypeScript
826,HTML/CSS;Java;JavaScript;Ruby;SQL
827,Bash/Shell (all shells);Go;HTML/CSS;JavaScript;Python;Ruby;SQL
828,Assembly;Bash/Shell (all shells);C;C#;C++;Go;HTML/CSS;Lua;PowerShell;Python;Rust;SQL
829,Cobol;Java;JavaScript;Python;SQL
830,Bash/Shell (all shells);C;Go;Groovy;HTML/CSS;JavaScript;Python;Rust;SQL;TypeScript
831,JavaScript;Python
832,Bash/Shell (all shells);HTML/CSS;JavaScript;SQL;TypeScript
833,Assembly;Bash/Shell (all shells);C;C++;HTML/CSS;Java;JavaScript;Objective-C;Perl;PHP;SQL
834,Bash/Shell (all shells);Go;HTML/CSS;Java;JavaScript;Python;Scala;SQL
835,C#;JavaScript;TypeScript
836,HTML/CSS;JavaScript;TypeScript
837,Swift
838,Bash/Shell (all shells);C++;Java;Kotlin;Rust
839,JavaScript;Python;SQL
840,HTML/CSS;JavaScript;PHP
841,JavaScript;Python;Ruby;SQL;TypeScript
842,Assembly;C;Python
843,Bash/Shell (all shells);C;HTML/CSS;Java;JavaScript;Python;SQL;TypeScript
844,Bash/Shell (all shells);C#;HTML/CSS;JavaScript;PowerShell;Rust;TypeScript
845,Bash/Shell (all shells);JavaScript;Lisp;Python;Rust;SQL
846,HTML/CSS;JavaScript;TypeScript
847,Java
848,C;C++;HTML/CSS;Java;JavaScript;PHP;Prolog;Python;R;SQL
849,C#;HTML/CSS;PowerShell;SQL;TypeScript
850,Bash/Shell (all shells);HTML/CSS;JavaScript;PHP;PowerShell;SQL
851,C;HTML/CSS
852,Bash/Shell (all shells);C;C#;C++;HTML/CSS;Java;JavaScript;Kotlin;Lua;Perl;PHP;Python;SQL;TypeScript
853,JavaScript;Rust;TypeScript
854,Bash/Shell (all shells);C;C#;C++;HTML/CSS;JavaScript;MATLAB;Perl;PowerShell;Python;R;SQL;VBA
855,Bash/Shell (all shells);C#;Groovy;HTML/CSS;JavaScript;Kotlin;Python;R;SQL;Swift;TypeScript
856,Bash/Shell (all shells);Python;SQL
857,C#;HTML/CSS;SQL
858,Bash/Shell (all shells);Go;Lua
859,C;C#;HTML/CSS;JavaScript;PHP;SQL;TypeScript;Visual Basic (.Net)
860,C++;HTML/CSS;JavaScript;Python
861,C;Go;JavaScript;Ruby
862,Bash/Shell (all shells);HTML/CSS;JavaScript;PHP;Python;SQL;TypeScript
863,Java;SQL
864,HTML/CSS;JavaScript;Ruby;SQL
865,Java
866,C#;HTML/CSS;JavaScript;PowerShell;Python;SQL
867,HTML/CSS;Java;JavaScript;SQL;TypeScript
868,Bash/Shell (all shells);C#;HTML/CSS;JavaScript;Lua;PHP;Rust
869,C;MATLAB;MicroPython;Python
870,Bash/Shell (all shells);HTML/CSS;PHP;Python;SQL
871,Bash/Shell (all shells);HTML/CSS;Java;JavaScript;Kotlin;Python;Scala;TypeScript
872,C#;C++;Python
873,C;C++;Java;JavaScript;PHP;PowerShell;Python;SQL
874,Bash/Shell (all shells);Java;SQL
875,HTML/CSS;JavaScript;Python;SQL;TypeScript
876,Bash/Shell (all shells);C;C#;C++;HTML/CSS;JavaScript;PowerShell;Python;SQL
877,C#;C++;PowerShell;SQL
878,Bash/Shell (all shells);Go;JavaScript;Python;SQL;TypeScript
879,C#;Rust
880,C#;SQL;TypeScript
881,C#;HTML/CSS;Java;JavaScript;PowerShell;Python;SQL;TypeScript
882,HTML/CSS;JavaScript;PowerShell
883,Bash/Shell (all shells);HTML/CSS;JavaScript;Lua;TypeScript
884,HTML/CSS;JavaScript;SQL;TypeScript
885,Bash/Shell (all shells);C++;Go;Java;JavaScript;Lua;Python;Rust
886,C#;GDScript;HTML/CSS;JavaScript;SQL;TypeScript
887,HTML/CSS;JavaScript;PowerShell;Python;SQL;Swift;TypeScript
888,C;JavaScript;PHP
889,Bash/Shell (all shells);C;C++;Java;PHP;PowerShell;Python;TypeScript
890,Assembly;C;C++;Haskell;Python;Zig
891,Bash/Shell (all shells);HTML/CSS;JavaScript;PHP;SQL
892,HTML/CSS;JavaScript;TypeScript
893,Bash/Shell (all shells);C;Python
894,Kotlin
895,Bash/Shell (all shells);C;Fortran;HTML/CSS;JavaScript;Python;Rust;SQL
896,Assembly;Bash/Shell (all shells);C;C#;C++;Clojure;Elixir;Erlang;F#;HTML/CSS;Java;JavaScript;Lisp;Nim;Objective-C;Perl;PHP;PowerShell;Python;Ruby;Rust;Scala;SQL;Swift;TypeScript;VBA;Visual Basic (.Net)
897,Bash/Shell (all shells);C;C++;Groovy;Java;Kotlin;Python;SQL
898,Python
899,TypeScript
900,Ruby
901,HTML/CSS;JavaScript;SQL;TypeScript
902,Bash/Shell (all shells);HTML/CSS;Java;JavaScript;Kotlin;SQL;TypeScript
903,C;C#;Dart;JavaScript;PowerShell;Python;SQL;TypeScript
904,HTML/CSS;TypeScript
905,Go;HTML/CSS;Java;JavaScript;Python;SQL
906,C;C++;Java;JavaScript;Rust;TypeScript
907,Bash/Shell (all shells);C;C#;JavaScript;Ruby
908,Assembly;Bash/Shell (all shells);C;C++;JavaScript;R;SQL
909,JavaScript;SQL;TypeScript
910,JavaScript;TypeScript
911,HTML/CSS;JavaScript;TypeScript
912,Bash/Shell (all shells);C;C++
913,HTML/CSS;JavaScript;PHP;Swift;TypeScript
914,Assembly;C#;Go;PowerShell;Ruby;Rust
915,Assembly;Bash/Shell (all shells);C;HTML/CSS;Perl;Python
916,C++;Go;HTML/CSS;JavaScript;Python;Rust;SQL;TypeScript
917,Bash/Shell (all shells);HTML/CSS;JavaScript;PHP;Python;SQL;TypeScript
918,C#;HTML/CSS;JavaScript;PowerShell;SQL;TypeScript
919,PHP
920,Java
921,C++;Python
922,HTML/CSS;JavaScript;PHP
923,PowerShell
